age_class,GESCHL,areaID,GEBSTAAT_OE,GEBSTAAT_EU,age,STAATB_OE,EDU_HAB_NAT,Beruf_cat1,Beruf_cat2,Beruf_cat3,Beruf_cat0,Nachtig_pEinw,Betriebe_pEinw,Betten_pEinw,einkommen,einkommen_q1_anteil,einkommen_q5_anteil,ASBESCH_pEinw1,ASBESCH_pEinw2,ASBESCH_pEinw3,ASUMS_pEinw1,ASUMS_pEinw2,ASUMS_pEinw3,Ankunft_pEinw_q1,Ankunft_pEinw_q2,Ankunft_pEinw_q3,Ankunft_pEinw_q4,G3_enc,weight,ID,strata
1,2,003,1,1,23,0,2,0,0,0,0,25,0.01,0.15,-2235,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2483,12
1,2,003,1,1,20,1,3,0,0,0,0,25,0.01,0.15,13009,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2484,12
1,2,003,1,0,20,1,3,0,0,0,0,25,0.01,0.15,13820,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2485,12
1,2,003,1,1,21,0,3,0,0,0,0,25,0.01,0.15,-10547,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2486,12
1,2,003,0,1,18,0,3,0,0,0,0,25,0.01,0.15,61012,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2487,12
1,2,003,1,1,23,1,3,0,1,0,0,25,0.01,0.15,-6367,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2488,12
1,2,003,1,1,18,1,3,0,0,0,0,25,0.01,0.15,45484,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2489,12
1,2,003,1,1,18,1,2,0,0,0,0,25,0.01,0.15,39624,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2490,12
1,2,003,0,1,16,1,3,0,0,1,0,25,0.01,0.15,58500,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2491,12
1,2,003,1,1,21,1,3,0,0,0,0,25,0.01,0.15,71109,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2492,12
1,2,003,1,1,16,1,3,0,0,0,0,25,0.01,0.15,71999,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2493,12
1,2,003,1,1,23,1,1,0,0,0,0,25,0.01,0.15,18040,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2494,12
1,2,003,1,0,17,1,3,0,0,0,0,25,0.01,0.15,22296,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2495,12
1,2,003,0,1,19,1,2,0,0,0,0,25,0.01,0.15,-345,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2496,12
1,2,003,1,1,15,1,2,0,0,0,0,25,0.01,0.15,32453,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2497,12
1,2,003,1,1,19,1,3,0,0,0,0,25,0.01,0.15,-5625,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2498,12
1,2,003,0,1,22,1,2,0,0,0,0,25,0.01,0.15,41138,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2499,12
1,2,003,1,1,21,1,2,0,0,0,0,25,0.01,0.15,101241,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2500,12
1,2,003,1,1,21,1,1,0,0,0,0,25,0.01,0.15,-6215,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2501,12
1,2,003,1,1,18,0,2,0,1,0,0,25,0.01,0.15,74586,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2502,12
1,2,003,1,1,18,1,3,0,0,0,0,25,0.01,0.15,45379,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2503,12
1,2,003,0,1,19,0,0,0,0,0,0,25,0.01,0.15,53171,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2504,12
1,2,003,1,1,22,1,3,0,0,0,0,25,0.01,0.15,11434,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2505,12
1,2,003,1,1,20,1,2,0,0,0,0,25,0.01,0.15,29234,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2506,12
1,2,003,1,1,22,1,2,0,0,0,0,25,0.01,0.15,43391,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2507,12
1,2,003,1,1,16,1,0,0,0,0,0,25,0.01,0.15,55749,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2508,12
1,2,003,0,1,15,1,2,0,0,0,0,25,0.01,0.15,52968,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2509,12
1,2,003,1,1,20,1,3,0,0,0,0,25,0.01,0.15,77664,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2510,12
1,2,003,1,1,16,1,1,0,0,0,1,25,0.01,0.15,30247,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2511,12
1,2,003,1,1,23,0,2,0,0,0,0,25,0.01,0.15,14828,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2512,12
1,2,003,1,0,22,1,3,0,0,0,0,25,0.01,0.15,29062,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2513,12
1,2,003,1,1,24,1,3,0,0,0,0,25,0.01,0.15,44570,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2514,12
1,2,003,0,1,18,1,3,0,0,0,1,25,0.01,0.15,11348,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2515,12
1,2,003,0,1,16,1,2,0,0,0,0,25,0.01,0.15,-23019,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2516,12
1,2,003,1,0,19,1,2,0,0,0,0,25,0.01,0.15,7306,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2517,12
1,2,003,1,0,23,0,3,0,0,0,0,25,0.01,0.15,59256,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2518,12
1,2,003,1,1,18,1,2,0,0,0,0,25,0.01,0.15,66177,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2519,12
1,2,003,1,1,19,0,2,0,0,0,0,25,0.01,0.15,76048,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2520,12
1,2,003,1,1,15,1,1,0,0,0,0,25,0.01,0.15,28664,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2521,12
1,2,003,1,1,17,0,1,0,0,0,0,25,0.01,0.15,-23558,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2522,12
1,2,003,1,1,21,0,0,0,0,0,0,25,0.01,0.15,81297,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2523,12
1,2,003,1,1,17,1,2,0,0,0,0,25,0.01,0.15,37240,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2524,12
1,2,003,0,1,24,1,3,0,0,0,1,25,0.01,0.15,-21170,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2525,12
1,2,003,1,1,17,1,2,0,0,0,0,25,0.01,0.15,18416,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2526,12
1,2,003,1,1,23,1,2,0,0,0,0,25,0.01,0.15,76422,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2527,12
1,2,003,1,1,16,1,1,0,0,0,0,25,0.01,0.15,31360,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2528,12
1,2,003,1,1,17,1,2,0,0,0,0,25,0.01,0.15,46291,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2529,12
1,2,003,1,1,17,1,1,0,0,1,0,25,0.01,0.15,16163,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2530,12
1,2,003,1,1,16,1,2,0,0,0,0,25,0.01,0.15,-4807,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2531,12
1,2,003,1,1,17,1,2,0,0,0,0,25,0.01,0.15,65816,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2532,12
1,2,003,1,1,23,1,2,0,0,0,0,25,0.01,0.15,-29799,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2533,12
1,2,003,1,1,21,1,2,0,0,0,0,25,0.01,0.15,27485,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2534,12
1,2,003,1,1,19,1,2,0,0,0,0,25,0.01,0.15,70492,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2535,12
1,2,003,1,1,22,1,0,0,0,0,0,25,0.01,0.15,48953,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2536,12
1,2,003,1,1,15,1,3,0,0,0,0,25,0.01,0.15,13193,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2537,12
1,2,003,1,1,17,0,1,0,0,0,0,25,0.01,0.15,14413,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2538,12
1,2,003,1,0,15,1,2,0,0,0,0,25,0.01,0.15,73626,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2539,12
1,2,003,1,0,17,1,2,0,0,0,0,25,0.01,0.15,82902,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2540,12
1,2,003,1,1,16,1,2,0,0,0,0,25,0.01,0.15,-20363,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2541,12
1,2,003,1,1,18,1,2,0,0,0,0,25,0.01,0.15,26017,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2542,12
1,2,003,1,1,19,1,2,0,0,0,0,25,0.01,0.15,-3869,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2543,12
1,2,003,1,0,20,1,2,0,0,0,0,25,0.01,0.15,57307,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2544,12
1,2,003,1,1,16,0,0,0,0,1,0,25,0.01,0.15,26719,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2545,12
1,2,003,1,1,21,1,2,0,0,0,0,25,0.01,0.15,36728,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2546,12
1,2,003,1,1,21,1,2,0,0,0,0,25,0.01,0.15,29586,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2547,12
1,2,003,0,1,24,0,2,0,0,0,1,25,0.01,0.15,50574,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2548,12
1,2,003,1,1,23,1,3,1,0,0,0,25,0.01,0.15,56109,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2549,12
1,2,003,1,1,15,1,2,0,0,0,0,25,0.01,0.15,36143,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2550,12
1,2,003,1,1,21,0,2,0,0,0,0,25,0.01,0.15,-53718,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2551,12
1,2,003,1,1,20,0,2,0,0,0,0,25,0.01,0.15,26037,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2552,12
1,2,003,1,1,24,0,0,0,0,0,0,25,0.01,0.15,83450,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2553,12
1,2,003,1,1,20,1,3,0,0,0,0,25,0.01,0.15,45436,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2554,12
1,2,003,1,1,15,0,0,0,0,0,0,25,0.01,0.15,45590,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2555,12
1,2,003,1,0,21,1,1,0,0,0,0,25,0.01,0.15,-13363,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2556,12
1,2,003,1,1,18,0,2,0,0,0,0,25,0.01,0.15,23022,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2557,12
1,2,003,1,1,18,1,3,0,0,0,0,25,0.01,0.15,4140,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2558,12
1,2,003,1,1,22,1,3,0,0,0,0,25,0.01,0.15,43419,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2559,12
1,2,003,1,1,16,1,2,0,0,0,0,25,0.01,0.15,40000,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2560,12
1,2,003,1,1,18,1,2,0,0,0,0,25,0.01,0.15,36725,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2561,12
1,2,003,1,0,22,0,3,0,0,0,0,25,0.01,0.15,63802,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2562,12
1,2,003,1,1,21,1,2,0,0,0,0,25,0.01,0.15,37292,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2563,12
1,2,003,1,1,16,1,2,0,0,0,1,25,0.01,0.15,-1349,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2564,12
1,2,003,1,1,15,1,0,0,0,0,0,25,0.01,0.15,-1073,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2565,12
1,2,003,1,1,16,0,1,0,0,0,0,25,0.01,0.15,9685,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2566,12
1,2,003,1,1,19,1,2,0,0,0,0,25,0.01,0.15,-5144,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2567,12
1,2,003,1,1,24,1,2,0,0,0,0,25,0.01,0.15,33927,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2568,12
1,2,003,1,1,16,1,1,0,0,0,0,25,0.01,0.15,78146,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2569,12
1,2,003,1,1,16,1,2,0,0,0,0,25,0.01,0.15,17595,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2570,12
1,2,003,1,1,23,1,2,0,0,0,0,25,0.01,0.15,-19134,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2571,12
1,2,003,1,1,19,1,3,0,0,0,0,25,0.01,0.15,80137,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2572,12
1,2,003,1,1,23,1,1,0,0,0,0,25,0.01,0.15,2641,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2573,12
1,2,003,0,0,19,0,1,0,0,0,0,25,0.01,0.15,85892,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2574,12
1,2,003,1,1,17,1,3,0,0,0,0,25,0.01,0.15,27136,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2575,12
1,2,003,1,1,19,1,2,0,0,0,0,25,0.01,0.15,42919,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2576,12
1,2,003,1,0,23,1,2,0,0,0,0,25,0.01,0.15,55899,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2577,12
1,2,003,0,1,15,1,3,0,0,0,0,25,0.01,0.15,44025,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2578,12
1,2,003,1,1,24,1,2,0,0,0,0,25,0.01,0.15,3198,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2579,12
1,2,003,0,1,21,1,2,0,0,0,0,25,0.01,0.15,34115,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2580,12
1,2,003,1,1,15,0,2,0,0,0,0,25,0.01,0.15,40989,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2581,12
1,2,003,1,0,22,1,2,0,0,0,0,25,0.01,0.15,57120,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2582,12
1,2,003,0,1,20,1,3,0,0,0,0,25,0.01,0.15,30473,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2583,12
1,2,003,1,1,23,1,3,0,0,1,0,25,0.01,0.15,45010,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2584,12
1,2,003,1,1,21,1,1,0,0,0,0,25,0.01,0.15,49895,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2585,12
1,2,003,1,1,18,1,3,0,0,0,0,25,0.01,0.15,14764,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2586,12
1,2,003,1,1,15,1,3,0,0,0,0,25,0.01,0.15,822,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2587,12
1,2,003,1,1,17,1,2,0,0,0,0,25,0.01,0.15,74217,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2588,12
1,2,003,1,1,24,1,2,0,0,0,0,25,0.01,0.15,-8034,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2589,12
1,2,003,1,1,21,1,2,1,0,0,0,25,0.01,0.15,14750,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2590,12
1,2,003,1,1,24,0,2,0,0,0,1,25,0.01,0.15,41902,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2591,12
1,2,003,1,1,22,0,3,0,0,0,0,25,0.01,0.15,17207,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2592,12
1,2,003,0,1,23,1,3,0,0,0,0,25,0.01,0.15,61308,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2593,12
1,2,003,1,0,19,1,2,0,0,0,0,25,0.01,0.15,11801,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2594,12
1,2,003,1,1,15,1,1,0,0,0,0,25,0.01,0.15,21848,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2595,12
1,2,003,1,1,21,1,2,0,0,0,0,25,0.01,0.15,84977,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2596,12
1,2,003,1,1,17,1,2,0,0,0,0,25,0.01,0.15,58516,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2597,12
1,2,003,1,1,24,0,3,0,0,0,1,25,0.01,0.15,50743,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2598,12
1,2,003,1,1,19,1,2,0,0,0,0,25,0.01,0.15,41938,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2599,12
1,2,003,1,1,23,1,2,0,0,0,0,25,0.01,0.15,-52270,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2600,12
1,2,003,1,1,18,0,1,0,0,0,0,25,0.01,0.15,929,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2601,12
1,2,003,1,1,15,1,2,0,0,0,0,25,0.01,0.15,84107,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2602,12
1,2,003,1,0,19,1,2,0,0,0,0,25,0.01,0.15,64699,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2603,12
1,2,003,0,1,16,1,2,0,0,0,0,25,0.01,0.15,35780,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2604,12
1,2,003,1,1,19,1,2,0,0,0,0,25,0.01,0.15,18911,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2605,12
1,2,003,1,1,17,0,2,1,0,0,0,25,0.01,0.15,53399,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2606,12
1,2,003,0,1,19,1,2,0,0,0,0,25,0.01,0.15,51568,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2607,12
1,2,003,1,1,20,1,2,0,0,0,0,25,0.01,0.15,10241,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2608,12
1,2,003,1,1,22,1,3,0,0,0,1,25,0.01,0.15,-22420,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2609,12
1,2,003,0,1,21,0,3,0,0,0,0,25,0.01,0.15,-23942,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2610,12
1,2,003,1,0,18,1,1,0,0,0,0,25,0.01,0.15,57802,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2611,12
1,2,003,1,1,18,1,2,0,0,0,0,25,0.01,0.15,54548,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2612,12
1,2,003,1,1,23,1,3,0,0,0,0,25,0.01,0.15,51017,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2613,12
1,2,003,1,1,24,0,2,0,0,0,0,25,0.01,0.15,45361,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2614,12
1,2,003,1,0,15,0,2,0,0,0,0,25,0.01,0.15,11219,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2615,12
1,2,003,1,1,23,0,1,0,0,0,0,25,0.01,0.15,108576,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2616,12
1,2,003,0,1,21,1,3,0,0,0,0,25,0.01,0.15,56878,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2617,12
1,2,003,1,1,16,0,1,0,0,0,0,25,0.01,0.15,54433,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2618,12
1,2,003,1,1,21,1,2,0,0,0,0,25,0.01,0.15,25862,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2619,12
1,2,003,1,1,16,1,0,0,0,0,0,25,0.01,0.15,21104,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2620,12
1,2,003,0,1,17,1,3,0,0,0,0,25,0.01,0.15,-2096,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2621,12
1,2,003,1,1,15,1,2,0,0,0,0,25,0.01,0.15,36946,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2622,12
1,2,003,1,0,18,1,2,0,0,0,0,25,0.01,0.15,-10251,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2623,12
1,2,003,1,1,22,1,2,0,0,0,0,25,0.01,0.15,5977,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2624,12
1,2,003,0,1,20,1,2,0,0,0,0,25,0.01,0.15,2140,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2625,12
1,2,003,1,1,18,1,1,0,0,0,0,25,0.01,0.15,43774,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2626,12
1,2,003,0,0,20,1,3,0,0,0,0,25,0.01,0.15,36696,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2627,12
1,2,003,0,1,24,1,3,0,0,0,0,25,0.01,0.15,63105,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2628,12
1,2,003,1,1,23,1,2,0,0,0,0,25,0.01,0.15,95728,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2629,12
1,2,003,1,1,22,1,2,0,0,0,0,25,0.01,0.15,54499,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2630,12
1,2,003,1,0,21,1,2,0,0,0,0,25,0.01,0.15,19744,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2631,12
1,2,003,1,1,15,1,2,0,0,0,0,25,0.01,0.15,12599,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2632,12
1,2,003,1,1,18,1,3,0,0,0,0,25,0.01,0.15,54256,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2633,12
1,2,003,1,1,21,1,2,0,0,0,0,25,0.01,0.15,2299,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2634,12
1,2,003,0,1,17,1,2,0,0,0,0,25,0.01,0.15,31510,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2635,12
1,2,003,1,0,21,1,0,0,0,0,0,25,0.01,0.15,-9664,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2636,12
1,2,003,1,1,20,1,1,0,0,0,0,25,0.01,0.15,6239,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2637,12
1,2,003,0,1,24,1,1,0,0,0,0,25,0.01,0.15,4442,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2638,12
1,2,003,1,0,22,1,1,0,0,0,0,25,0.01,0.15,15645,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2639,12
1,2,003,1,1,17,1,1,0,0,0,0,25,0.01,0.15,51999,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2640,12
1,2,003,1,1,21,1,3,0,1,0,0,25,0.01,0.15,50590,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2641,12
1,2,003,1,1,17,1,1,0,0,0,0,25,0.01,0.15,81329,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2642,12
1,2,003,0,1,24,1,1,0,0,0,0,25,0.01,0.15,1910,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2643,12
1,2,003,1,1,16,1,1,0,0,0,0,25,0.01,0.15,18130,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2644,12
1,2,003,0,1,19,1,3,0,0,0,0,25,0.01,0.15,12006,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2645,12
1,2,003,1,1,18,1,1,0,0,0,0,25,0.01,0.15,22749,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2646,12
1,2,003,1,1,20,1,2,0,0,0,0,25,0.01,0.15,24214,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2647,12
1,2,003,1,1,18,1,1,0,0,0,0,25,0.01,0.15,-13684,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,2648,12
